id	data_provider_id	data_resource_id	resource_access_point_id	institution_code	collection_code	catalogue_number	scientific_name	author	rank	kingdom	phylum	class	order_rank	family	genus	species	subspecies	latitude	longitude	lat_long_precision	max_altitude	min_altitude	altitude_precision	min_depth	max_depth	depth_precision	continent_ocean	country	state_province	county	collector_name	locality	year	month	day	basis_of_record	identifier_name	identification_date	unit_qualifier	created	modified	deleted
14021	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994870	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14022	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994871	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14023	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994872	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14024	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994873	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14025	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994874	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14026	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994875	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14027	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994876	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14028	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994877	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14029	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994878	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14030	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994879	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:44	NULL
14031	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994880	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14032	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994881	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14033	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994882	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14034	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994883	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14035	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994884	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14036	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994885	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14037	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994886	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14038	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994887	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:42	2007-11-20 20:11:45	NULL
14039	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994888	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14040	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994889	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14041	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994890	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14042	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994891	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14043	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994892	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14044	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994893	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14045	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994894	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14046	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994895	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14047	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994896	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14048	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994897	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14049	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994898	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14050	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994899	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14051	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994900	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14052	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994901	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14053	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994902	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14054	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994903	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14055	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994904	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14056	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994905	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14057	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994906	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14058	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994907	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14059	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994908	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14060	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994909	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14061	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994910	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14062	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994911	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14063	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994912	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14065	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994913	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
251937982	172	11867	12224	Highland Biological Recording Group	24966	117619359	Phyllobius (Dieletus) argentatus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.56197448622432	-4.649863738642974	707	NULL	NULL	NULL	NULL	NULL	NULL	Europe	NULL	NULL	NULL	W.A. Ely	Comrie	1984	6	11	Occurrence	W.A. Ely	NULL	NULL	2010-09-15 20:08:03	2010-09-15 20:08:03	NULL
14067	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994914	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
14068	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994915	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
251935804	172	11867	12224	Highland Biological Recording Group	24966	117617181	Bombus (Bombus) magnus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.775397362580435	-5.598446252888358	70.7	NULL	NULL	NULL	NULL	NULL	NULL	Europe	NULL	NULL	NULL	Gill Nisbet	Inverewe Gardens	2005	5	8	Occurrence	Gill Nisbet	NULL	NULL	2010-09-15 20:07:55	2010-09-15 20:07:55	NULL
14070	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994916	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
251932318	172	11867	12224	Highland Biological Recording Group	24966	117613695	Bombus (Bombus) lucorum	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.08202141821343	-4.951450824646543	70.7	NULL	NULL	NULL	NULL	NULL	NULL	Europe	NULL	NULL	NULL	Gill Nisbet	Glen Garry E	2003	5	21	Occurrence	Gill Nisbet	NULL	NULL	2010-09-15 20:07:43	2010-09-15 20:07:43	NULL
14072	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99994917	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1991	1	1	NULL	NULL	NULL	NULL	2007-03-09 16:00:43	2007-11-20 20:11:45	NULL
251932317	172	11867	12224	Highland Biological Recording Group	24966	117613694	Bombus (Bombus) lucorum	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.23800545780545	-5.394982050572664	70.7	NULL	NULL	NULL	NULL	NULL	NULL	Europe	NULL	NULL	NULL	Gill Nisbet	Glen Croe	2003	5	21	Occurrence	Gill Nisbet	NULL	NULL	2010-09-15 20:07:43	2010-09-15 20:07:43	NULL
